           Var. Name                       x0                        x                 Gradient
        BC_CDiag(77)       0.573413517352D+00       0.573413517352D+00       0.641195029501D-01
        BC_CDiag(78)       0.590517162781D+00       0.590517162781D+00      -0.605104887127D-01
        BC_CDiag(79)       0.592216121608D+00       0.592216121608D+00       0.407104551731D-01
        BC_CDiag(80)       0.539112516171D+00       0.539112516171D+00       0.234729745846D-02
        BC_CDiag(81)       0.118610487456D-02       0.118610487456D-02      -0.229560954992D-04
        BC_CDiag(82)       0.641291965464D+00       0.641291965464D+00      -0.710748550940D-01
        BC_CDiag(83)       0.500962575959D+00       0.500962575959D+00      -0.268813143681D-01
        BC_CDiag(84)       0.656391532217D+00       0.656391532217D+00       0.402057589890D-02
        BC_CDiag(85)       0.521722711874D+00       0.521722711874D+00       0.230102054417D-01
        BC_CDiag(86)       0.773101614619D+00       0.773101614619D+00       0.127072836447D+00
        BC_CDiag(87)       0.135816222239D-01       0.135816222239D-01       0.860272147620D-01
        BC_CDiag(88)       0.813340288652D+00       0.813340288652D+00      -0.314719218043D-01
        BC_CDiag(89)       0.625440782716D+00       0.625440782716D+00      -0.129939762331D-01
        BC_CDiag(90)       0.815000601916D+00       0.815000601916D+00       0.104043099579D-01
        BC_CDiag(91)       0.999075192645D+00       0.999075192645D+00       0.212300940313D-02
        BC_CDiag(92)       0.750464299462D+00       0.750464299462D+00      -0.176429183351D-01
        BC_CDiag(93)       0.119124840324D-02       0.119124840324D-02      -0.561302229615D-03
        BC_CDiag(94)       0.984549611592D+00       0.984549611592D+00      -0.323774730677D-01
        BC_CDiag(95)       0.297214800847D+00       0.297214800847D+00       0.379055080214D-02
        BC_CDiag(96)       0.999008777142D+00       0.999008777142D+00       0.155760709280D-01
        BC_CDiag(97)       0.999117878831D+00       0.999117878831D+00      -0.837489961147D-02
        BC_CDiag(98)       0.885411544152D+00       0.885411544152D+00      -0.525664473721D-03
     BC_COffDiag(01)       0.164622654887D+01       0.164622654887D+01      -0.212158640101D+00
     BC_COffDiag(02)       0.281450512166D+01       0.281450512166D+01       0.577895359318D+00
     BC_COffDiag(03)       0.279610919268D+01       0.279610919268D+01      -0.301063377958D-02
     BC_COffDiag(04)       0.157772881184D+01       0.157772881184D+01      -0.641634123684D-01
     BC_COffDiag(05)       0.102516971586D+01       0.102516971586D+01       0.628569372758D-01
     BC_COffDiag(06)       0.885414475868D+00       0.885414475868D+00      -0.293697608172D-02
     BC_COffDiag(07)       0.282650120200D+01       0.282650120200D+01      -0.854681923847D-04
     BC_COffDiag(08)       0.182820623189D+01       0.182820623189D+01      -0.476173042642D-03
     BC_COffDiag(09)       0.282650584925D+01       0.282650584925D+01       0.566127828473D-02
     BC_COffDiag(10)       0.182820688686D+01       0.182820688686D+01       0.461966166287D-03
     BC_COffDiag(11)       0.173676622787D+01       0.173676622787D+01      -0.465066885649D-10
     BC_COffDiag(12)       0.201121155119D+01       0.201121155119D+01       0.885234779796D+00
     BC_COffDiag(13)       0.131521937322D+01       0.131521937322D+01       0.142979162712D-02
     BC_COffDiag(14)       0.279616860362D+01       0.279616860362D+01      -0.710696648618D-01
     BC_COffDiag(15)       0.573917490272D+00       0.573917490272D+00       0.237767553125D+00
     BC_COffDiag(16)       0.220321736883D+01       0.220321736883D+01       0.801582858289D-01
     BC_COffDiag(17)       0.217779657585D+01       0.217779657585D+01      -0.608779632900D+00
     BC_COffDiag(18)       0.159557046122D+01       0.159557046122D+01       0.285058275607D+00
     BC_COffDiag(19)       0.212658180313D+01       0.212658180313D+01       0.758252707272D-02
     BC_COffDiag(20)       0.230722383278D+01       0.230722383278D+01      -0.691782325021D-01
     BC_COffDiag(21)       0.134241132501D+01       0.134241132501D+01       0.498618030773D-01
     BC_COffDiag(22)       0.282469411673D+01       0.282469411673D+01       0.105419048214D+01
     BC_COffDiag(23)       0.279060010344D+01       0.279060010344D+01       0.560529663445D+00
     BC_COffDiag(24)       0.135229986146D+01       0.135229986146D+01      -0.764829216310D+00
     BC_COffDiag(25)       0.207317418917D+01       0.207317418917D+01      -0.130626856809D+00
     BC_COffDiag(26)       0.115463746733D+01       0.115463746733D+01      -0.165012091443D-01
     BC_COffDiag(27)       0.975236231310D+00       0.975236231310D+00       0.382142983093D-02
     BC_COffDiag(28)       0.227539064166D+01       0.227539064166D+01       0.282768097311D-01
     BC_COffDiag(29)       0.195464552169D+01       0.195464552169D+01      -0.954734344480D-02
     BC_COffDiag(30)       0.251655321134D+01       0.251655321134D+01       0.104274895258D-02
     BC_COffDiag(31)       0.257751532340D+01       0.257751532340D+01       0.381850411425D-02
     BC_COffDiag(32)       0.985978166341D+00       0.985978166341D+00      -0.186950035737D-02
     BC_COffDiag(33)       0.276841311613D+01       0.276841311613D+01       0.535000725925D-01
     BC_COffDiag(34)       0.204824820050D+01       0.204824820050D+01      -0.269473460455D+00
     BC_COffDiag(35)       0.251840156960D+01       0.251840156960D+01       0.360137220502D-01
     BC_COffDiag(36)       0.175414322645D+01       0.175414322645D+01       0.713583859971D-02
     BC_COffDiag(37)       0.862413047304D+00       0.862413047304D+00      -0.354340084246D-01
     BC_COffDiag(38)       0.199233690331D+01       0.199233690331D+01      -0.507251609842D-02
     BC_COffDiag(39)       0.282647903758D+01       0.282647903758D+01      -0.658287095485D-02
     BC_COffDiag(40)       0.173495463495D+01       0.173495463495D+01      -0.353878847141D-01
     BC_COffDiag(41)       0.208483291760D+01       0.208483291760D+01      -0.497372316089D-01
     BC_COffDiag(42)       0.939245865493D+00       0.939245865493D+00      -0.405734042884D-02
     BC_COffDiag(43)       0.282650126767D+01       0.282650126767D+01      -0.301327784565D-06
     BC_COffDiag(44)       0.232730836831D+01       0.232730836831D+01      -0.312297723168D-03
     BC_COffDiag(45)       0.182820643800D+01       0.182820643800D+01      -0.226327615100D-04
     BC_COffDiag(46)       0.166635363353D+01       0.166635363353D+01       0.736661806589D-03
     BC_COffDiag(47)       0.207240342263D+01       0.207240342263D+01      -0.152638430546D-01
     BC_COffDiag(48)       0.193637173246D+01       0.193637173246D+01      -0.303279721796D-01
     BC_COffDiag(49)       0.282651164498D+01       0.282651164498D+01       0.761770411423D-01
     BC_COffDiag(50)       0.880785889997D+00       0.880785889997D+00       0.126909469471D-01
     BC_COffDiag(51)       0.982982654607D+00       0.982982654607D+00       0.433114062078D-01
     BC_COffDiag(52)       0.278433251832D+01       0.278433251832D+01      -0.912917841527D+00
     BC_COffDiag(53)       0.259221104159D+01       0.259221104159D+01      -0.504960856848D+00
     BC_COffDiag(54)       0.481631214927D+00       0.481631214927D+00      -0.203155188600D-01
     BC_COffDiag(55)       0.926361156703D+00       0.926361156703D+00      -0.240130646672D-01
     BC_COffDiag(56)       0.377258279950D+00       0.377258279950D+00      -0.714665982539D-02
     BC_COffDiag(57)       0.260082378811D+01       0.260082378811D+01       0.863888950040D-02
     BC_COffDiag(58)       0.161916317491D+01       0.161916317491D+01       0.509407178007D-02
     BC_COffDiag(59)       0.163262426382D+01       0.163262426382D+01      -0.531489032419D-02
     BC_COffDiag(60)       0.114006282359D+01       0.114006282359D+01       0.309698538100D-01
     BC_COffDiag(61)       0.864976080291D+00       0.864976080291D+00       0.974723978230D-01
     BC_COffDiag(62)       0.182820771485D+01       0.182820771485D+01       0.194695311075D-03
     BC_COffDiag(63)       0.207799452152D+01       0.207799452152D+01       0.579847103770D-03
     BC_COffDiag(64)       0.182820697368D+01       0.182820697368D+01      -0.148656922774D-03
     BC_COffDiag(65)       0.203511125111D+01       0.203511125111D+01      -0.387878738934D-08
     BC_COffDiag(66)       0.282650127351D+01       0.282650127351D+01       0.133951933644D-04
     BC_COffDiag(67)       0.282650126789D+01       0.282650126789D+01       0.428836229591D-06
     BC_COffDiag(68)       0.282650068351D+01       0.282650068351D+01      -0.148035327975D-02
     BC_COffDiag(69)       0.282650126763D+01       0.282650126763D+01      -0.277171290704D-07
     BC_COffDiag(70)       0.172267364902D+01       0.172267364902D+01       0.102789835258D-01
     BC_COffDiag(71)       0.282650192488D+01       0.282650192488D+01       0.109312657961D-02
     BC_COffDiag(72)       0.282649987356D+01       0.282649987356D+01      -0.492261182379D-02
     BC_COffDiag(73)       0.282650006567D+01       0.282650006567D+01      -0.299990969338D-02
     BC_COffDiag(74)       0.279697759531D+01       0.279697759531D+01       0.101607133050D+00
     BC_COffDiag(75)       0.233194640232D+01       0.233194640232D+01      -0.249351627185D-01
     BC_COffDiag(76)       0.230193836047D+01       0.230193836047D+01       0.918246512771D-01
     BC_COffDiag(77)       0.473220802395D+00       0.473220802395D+00      -0.611464698078D-01
     BC_COffDiag(78)       0.244124236941D+01       0.244124236941D+01       0.700205509400D-01
     BC_COffDiag(79)       0.151286348299D+01       0.151286348299D+01       0.787437901347D-03
     BC_COffDiag(80)       0.282650300648D+01       0.282650300648D+01      -0.322360020161D-07
     BC_COffDiag(81)       0.877131278156D+00       0.877131278156D+00       0.469176138187D-02
     BC_COffDiag(82)       0.693563673708D+00       0.693563673708D+00       0.329173940647D-01
     BC_COffDiag(83)       0.190405268063D+01       0.190405268063D+01      -0.119256953178D-03
     BC_COffDiag(84)       0.924251668672D+00       0.924251668672D+00       0.890593240538D+00
     BC_COffDiag(85)       0.258328150929D+01       0.258328150929D+01      -0.610201764138D-01
     BC_COffDiag(86)       0.182820657999D+01       0.182820657999D+01       0.173379159708D-03
     BC_COffDiag(87)       0.253108311657D+01       0.253108311657D+01      -0.385554265328D-02
     BC_COffDiag(88)       0.195580593602D+01       0.195580593602D+01      -0.820542087477D-03
     BC_COffDiag(89)       0.282649141144D+01       0.282649141144D+01      -0.828997570969D-02
     BC_COffDiag(90)       0.282649708076D+01       0.282649708076D+01      -0.616841557743D-02
     BC_COffDiag(91)       0.282649585506D+01       0.282649585506D+01      -0.605549657460D-02
     BC_COffDiag(92)       0.282650126591D+01       0.282650126591D+01      -0.354745824484D-05
     BC_COffDiag(93)       0.265578978129D+01       0.265578978129D+01      -0.410696433001D-01
     BC_COffDiag(94)       0.232777774673D+01       0.232777774673D+01      -0.134414983068D-02
     BC_COffDiag(95)       0.120250261082D+01       0.120250261082D+01      -0.161303853984D-02
     BC_COffDiag(96)       0.231758173842D+01       0.231758173842D+01      -0.327127074607D-01
     BC_COffDiag(97)       0.170198583205D+01       0.170198583205D+01       0.352052534691D-01
     BD_month(01,01)      -0.992848293929D-01      -0.992848293929D-01      -0.779462753190D-01
     BD_month(01,02)       0.127781752785D+00       0.127781752785D+00       0.402865061448D-01
     BD_month(01,03)      -0.215795187339D+00      -0.215795187339D+00       0.123282744176D-01
     BD_month(01,04)       0.127517224046D+00       0.127517224046D+00      -0.102454123347D-01
     BD_month(01,05)       0.100211191008D+01       0.100211191008D+01      -0.225986055322D-02
     BD_month(01,06)       0.100210747159D+01       0.100210747159D+01      -0.105528370417D-02
     BD_month(01,07)       0.666835394686D-01       0.666835394686D-01       0.106260364359D+00
     BD_month(01,08)       0.713320062650D-02       0.713320062650D-02       0.302422502202D-01
     BD_month(01,09)      -0.926406545189D-01      -0.926406545189D-01      -0.215722683527D-01
     BD_month(01,10)       0.127808771539D+00       0.127808771539D+00      -0.115471012268D-02
     BD_month(01,11)      -0.292232395036D-01      -0.292232395036D-01       0.375815700147D-03
     BD_month(02,01)      -0.485831140959D-01      -0.485831140959D-01      -0.391115489169D-02
     BD_month(02,02)       0.100209357900D+01       0.100209357900D+01      -0.721969591477D-02
     BD_month(02,03)       0.502483075152D+00       0.502483075152D+00      -0.177635688427D-14
     BD_month(02,04)       0.252505601819D+00       0.252505601819D+00       0.604958103105D-02
     BD_month(02,05)      -0.531280851436D+00      -0.531280851436D+00       0.424894844606D-02
     BD_month(02,06)       0.252331469032D+00       0.252331469032D+00      -0.183911513438D-02
     BD_month(02,07)       0.133896743399D+00       0.133896743399D+00      -0.177373058735D-01
     BD_month(02,08)       0.502486302485D+00       0.502486302485D+00       0.143656097099D-02
     BD_month(02,09)       0.100211211342D+01       0.100211211342D+01       0.181259078944D-02
     BD_month(02,10)       0.502397823989D+00       0.502397823989D+00      -0.147806607963D-01
     BD_month(02,11)      -0.128735744808D+00      -0.128735744808D+00      -0.356635488214D-01
     BD_month(03,01)       0.653272129503D-01       0.653272129503D-01       0.169688108939D-01
     BD_month(03,02)       0.127653689519D+00       0.127653689519D+00       0.244696063220D-01
     BD_month(03,03)       0.502469784119D+00       0.502469784119D+00      -0.106940943391D-01
     BD_month(03,04)       0.100212233049D+01       0.100212233049D+01       0.145456175917D-01
     BD_month(03,05)       0.252566960772D+00       0.252566960772D+00      -0.210725927228D-02
     BD_month(03,06)      -0.747189632733D+00      -0.747189632733D+00      -0.447744274505D-01
     BD_month(03,07)      -0.210341994069D-02      -0.210341994069D-02       0.689518323103D-02
     BD_month(03,08)      -0.219300518697D+00      -0.219300518697D+00       0.440557553577D-01
     BD_month(03,09)       0.889390974687D-01       0.889390974687D-01      -0.490176868720D-02
     BD_month(03,10)       0.653101289225D-01       0.653101289225D-01      -0.207097661093D-02
     BD_month(03,11)       0.100210604874D+01       0.100210604874D+01      -0.428887500145D-02
     BD_month(04,01)      -0.238274655983D-01      -0.238274655983D-01       0.877196925333D-01
     BD_month(04,02)      -0.472144801397D-02      -0.472144801397D-02      -0.155296243618D-01
     BD_month(04,03)       0.483277550142D-01       0.483277550142D-01      -0.592693788280D-01
     BD_month(04,04)       0.502400449740D+00       0.502400449740D+00      -0.370359045014D-02
     BD_month(04,05)       0.502398455032D+00       0.502398455032D+00      -0.137368846380D-02
     BD_month(04,06)       0.157486209493D+00       0.157486209493D+00       0.317979068910D-03
     BD_month(04,07)       0.100208841044D+01       0.100208841044D+01       0.896655339701D-03
     BD_month(04,08)       0.100211347722D+01       0.100211347722D+01       0.399195110134D-02
     BD_month(04,09)      -0.233916144288D+00      -0.233916144288D+00       0.686959430363D-02
     BD_month(04,10)      -0.271541029958D-01      -0.271541029958D-01      -0.181660380908D-02
     BD_month(04,11)      -0.165440524063D+00      -0.165440524063D+00      -0.773042431066D-02
     BD_month(05,01)      -0.194718891107D-01      -0.194718891107D-01      -0.103464305980D-01
     BD_month(05,02)       0.502472706682D+00       0.502472706682D+00      -0.452277817381D-04
     BD_month(05,03)       0.502481004033D+00       0.502481004033D+00      -0.137111361198D-05
     BD_month(05,04)      -0.392511713125D+00      -0.392511713125D+00      -0.120163830909D-02
     BD_month(05,05)      -0.349339128095D-01      -0.349339128095D-01       0.196249907389D-01
     BD_month(05,06)       0.502288099151D+00       0.502288099151D+00       0.102599882031D-02
     BD_month(05,07)       0.652324284171D-01       0.652324284171D-01       0.528238606850D-02
     BD_month(05,08)       0.252585178955D+00       0.252585178955D+00      -0.145333016081D-01
     BD_month(05,09)       0.100211025506D+01       0.100211025506D+01      -0.138623758577D-03
     BD_month(05,10)       0.502283153957D+00       0.502283153957D+00      -0.118285652622D-02
     BD_month(05,11)      -0.519461632258D-01      -0.519461632258D-01      -0.128818461033D-01
     BD_month(06,01)       0.127529037238D+00       0.127529037238D+00       0.461585396671D-02
     BD_month(06,02)      -0.255195846411D+00      -0.255195846411D+00      -0.321255915554D-01
     BD_month(06,03)       0.127487631360D+00       0.127487631360D+00      -0.214901129716D-01
     BD_month(06,04)       0.502128738503D+00       0.502128738503D+00      -0.395605065122D-02
     BD_month(06,05)      -0.739043734958D+00      -0.739043734958D+00      -0.225321964761D-02
     BD_month(06,06)      -0.185629060678D+00      -0.185629060678D+00       0.138053130973D-01
     BD_month(06,07)       0.502212762714D+00       0.502212762714D+00      -0.134726464999D-01
     BD_month(06,08)       0.156421766454D+00       0.156421766454D+00      -0.489069096778D-01
     BD_month(06,09)       0.502406963314D+00       0.502406963314D+00      -0.129587333964D-01
     BD_month(06,10)       0.675944006339D-02       0.675944006339D-02       0.663478004439D-02
     BD_month(06,11)       0.127675416368D+00       0.127675416368D+00      -0.752654439431D-03
     BD_month(07,01)       0.127757536621D+00       0.127757536621D+00      -0.142985478460D-02
     BD_month(07,02)       0.502485172321D+00       0.502485172321D+00      -0.347226974094D-04
     BD_month(07,03)       0.252079897445D+00       0.252079897445D+00      -0.719429171565D-02
     BD_month(07,04)      -0.690803350827D+00      -0.690803350827D+00      -0.628919943232D-02
     BD_month(07,05)       0.252160636384D+00       0.252160636384D+00      -0.657205592765D-02
     BD_month(07,06)      -0.118544967456D+00      -0.118544967456D+00      -0.121102881327D-01
     BD_month(07,07)       0.782023981579D-02       0.782023981579D-02      -0.375866194149D-02
     BD_month(07,08)       0.502328435723D+00       0.502328435723D+00      -0.841215676804D-03
     BD_month(07,09)       0.252531019979D+00       0.252531019979D+00      -0.169623924859D-02
     BD_month(07,10)      -0.108586354795D+00      -0.108586354795D+00       0.872035623301D-02
     BD_month(07,11)       0.502144441696D+00       0.502144441696D+00       0.412994909493D-02
     BD_month(08,01)       0.252197512758D+00       0.252197512758D+00      -0.107071495216D-01
     BD_month(08,02)       0.502142923507D+00       0.502142923507D+00      -0.746136440864D-02
     BD_month(08,03)       0.100210942952D+01       0.100210942952D+01      -0.283041657605D-02
     BD_month(08,04)       0.502161307356D+00       0.502161307356D+00      -0.106937322849D-02
     BD_month(08,05)       0.119007639164D+00       0.119007639164D+00      -0.157790997729D-01
     BD_month(08,06)       0.502466089357D+00       0.502466089357D+00       0.666238926054D-02
     BD_month(08,07)      -0.991576265182D-01      -0.991576265182D-01      -0.599373345956D-01
     BD_month(08,08)      -0.542325691549D-01      -0.542325691549D-01      -0.878016758288D-01
     BD_month(08,09)       0.185871161857D-01       0.185871161857D-01       0.432441310651D-02
     BD_month(08,10)       0.502445267481D+00       0.502445267481D+00      -0.105332440711D-01
     BD_month(08,11)      -0.201332731101D+00      -0.201332731101D+00       0.128809474482D+00
     BD_month(09,01)      -0.503995340100D+00      -0.503995340100D+00       0.134557060683D-01
     BD_month(09,02)       0.671513232899D-02       0.671513232899D-02      -0.106726406957D+00
     BD_month(09,03)       0.502293254317D+00       0.502293254317D+00      -0.171564124429D-01
     BD_month(09,04)       0.252346996981D+00       0.252346996981D+00       0.484904861348D-02
     BD_month(09,05)       0.654289839357D-01       0.654289839357D-01       0.162075421762D+00
     BD_month(09,06)       0.252473061251D+00       0.252473061251D+00       0.576251212980D-03
     BD_month(09,07)       0.502484981768D+00       0.502484981768D+00       0.000000000000D+00
     BD_month(09,08)       0.651154045784D-01       0.651154045784D-01       0.102956637204D-02
     BD_month(09,09)      -0.617688674476D-01      -0.617688674476D-01       0.111714677510D-01
     BD_month(09,10)       0.502080742923D+00       0.502080742923D+00      -0.271297501344D-02
     BD_month(09,11)      -0.223264802613D-01      -0.223264802613D-01      -0.157043519232D-01
     BD_month(10,01)       0.502474757718D+00       0.502474757718D+00      -0.103174663966D-02
     BD_month(10,02)       0.502484849671D+00       0.502484849671D+00      -0.493448821113D-03
     BD_month(10,03)       0.252449640206D+00       0.252449640206D+00      -0.243598656879D-02
     BD_month(10,04)       0.157611127198D+00       0.157611127198D+00      -0.233084447754D+00
     BD_month(10,05)       0.736552022735D-01       0.736552022735D-01      -0.942037934468D-02
     BD_month(10,06)       0.252520090048D+00       0.252520090048D+00       0.107859591475D-02
     BD_month(10,07)       0.252499475605D+00       0.252499475605D+00      -0.185445663221D-02
     BD_month(10,08)       0.100211717061D+01       0.100211717061D+01       0.160370925787D-04
     BD_month(10,09)       0.252494763619D+00       0.252494763619D+00       0.389464972721D-02
     BD_month(10,10)       0.567335070892D+00       0.567335070892D+00      -0.375727929868D-01
     BD_month(10,11)       0.252538020486D+00       0.252538020486D+00      -0.163001990234D-02
     BD_month(11,01)      -0.952389880890D+00      -0.952389880890D+00       0.205452803040D-01
     BD_month(11,02)       0.338570936154D-01       0.338570936154D-01      -0.258708087923D-01
     BD_month(11,03)       0.561009359756D+00       0.561009359756D+00      -0.462756444321D-03
     BD_month(11,04)      -0.872102790505D+00      -0.872102790505D+00       0.482664270674D-03
     BD_month(11,05)      -0.468252339310D-01      -0.468252339310D-01      -0.302262653573D-01
     BD_month(11,06)      -0.301552636577D+00      -0.301552636577D+00       0.195911134289D-01
     BD_month(11,07)      -0.870751934571D-01      -0.870751934571D-01      -0.673128457238D-02
     BD_month(11,08)       0.252375959221D+00       0.252375959221D+00      -0.592770239754D-02
     BD_month(11,09)       0.252432345865D+00       0.252432345865D+00      -0.724457229002D-02
     BD_month(11,10)       0.252666457356D+00       0.252666457356D+00      -0.726324674315D-02
     BD_month(11,11)      -0.493731931059D+00      -0.493731931059D+00       0.210045364984D-02
     BD_month(12,01)       0.502482137881D+00       0.502482137881D+00       0.461891413148D-02
     BD_month(12,02)      -0.775037443955D+00      -0.775037443955D+00       0.213348178548D-02
     BD_month(12,03)       0.252450842442D+00       0.252450842442D+00      -0.104154318898D-02
     BD_month(12,04)       0.518854392371D+00       0.518854392371D+00       0.155196973436D-03
     BD_month(12,05)       0.355540807451D+00       0.355540807451D+00      -0.222814771490D-01
     BD_month(12,06)      -0.496151356057D+00      -0.496151356057D+00      -0.533971120715D-03
     BD_month(12,07)       0.140576619786D+01       0.140576619786D+01      -0.452677718507D-02
     BD_month(12,08)       0.281631755692D+00       0.281631755692D+00       0.231409572062D-03
     BD_month(12,09)       0.135792902537D+00       0.135792902537D+00       0.909863102950D-02
     BD_month(12,10)       0.252137040049D+00       0.252137040049D+00      -0.555191484355D-02
     BD_month(12,11)       0.127394585250D+00       0.127394585250D+00       0.709397259258D-02
     BD_month(13,01)       0.252574148520D+00       0.252574148520D+00      -0.141168332243D-02
     BD_month(13,02)       0.502321596436D+00       0.502321596436D+00       0.839182250769D-02
     BD_month(13,03)      -0.962082989703D+00      -0.962082989703D+00      -0.393883102568D-03
     BD_month(13,04)       0.210059287849D-01       0.210059287849D-01       0.141038897978D-01
     BD_month(13,05)       0.652006485194D-01       0.652006485194D-01       0.139340525738D-01
     BD_month(13,06)      -0.257830018411D+00      -0.257830018411D+00      -0.606673073273D-01
     BD_month(13,07)       0.600448905274D-02       0.600448905274D-02      -0.370766296857D-01
     BD_month(13,08)       0.502307127289D+00       0.502307127289D+00      -0.747314940068D-02
     BD_month(13,09)       0.502290247025D+00       0.502290247025D+00      -0.827793807321D-03
     BD_month(13,10)      -0.218261546966D+00      -0.218261546966D+00       0.110291286121D-02
     BD_month(13,11)       0.415248360762D-02       0.415248360762D-02      -0.158627487989D-01
     BD_month(14,01)       0.974860240123D+00       0.974860240123D+00      -0.735518687583D-01
     BD_month(14,02)       0.127667882762D+00       0.127667882762D+00      -0.314099598786D-02
     BD_month(14,03)       0.127599102354D+00       0.127599102354D+00      -0.331928708702D-02
     BD_month(14,04)      -0.766593714049D+00      -0.766593714049D+00       0.998091476421D-02
     BD_month(14,05)       0.252333765342D+00       0.252333765342D+00       0.229628022445D-02
     BD_month(14,06)       0.100211442775D+01       0.100211442775D+01      -0.776159284473D-02
     BD_month(14,07)       0.251367166527D+00       0.251367166527D+00      -0.201512578154D-01
     BD_month(14,08)       0.650361707395D-01       0.650361707395D-01      -0.558870068385D-02
     BD_month(14,09)       0.894235075488D-01       0.894235075488D-01      -0.375924506769D-02
     BD_month(14,10)       0.502444522873D+00       0.502444522873D+00      -0.144165500966D-01
     BD_month(14,11)       0.502479025083D+00       0.502479025083D+00      -0.135369891981D-02
     BD_month(15,01)       0.502482402129D+00       0.502482402129D+00      -0.108118847317D-02
     BD_month(15,02)      -0.272077897148D+00      -0.272077897148D+00       0.532903404772D-02
     BD_month(15,03)       0.288327688934D-01       0.288327688934D-01       0.205906844218D-01
     BD_month(15,04)       0.652447234612D-01       0.652447234612D-01       0.812006747040D-02
     BD_month(15,05)       0.340729116712D-01       0.340729116712D-01       0.436405224673D-03
     BD_month(15,06)       0.252616937860D+00       0.252616937860D+00      -0.183502758028D-02
     BD_month(15,07)       0.502482560636D+00       0.502482560636D+00      -0.250725333877D-02
     BD_month(15,08)       0.339946069269D-01       0.339946069269D-01      -0.637145699544D-02
     BD_month(15,09)      -0.476434431741D+00      -0.476434431741D+00      -0.785096067564D-03
     BD_month(15,10)       0.340056206986D-01       0.340056206986D-01      -0.105352502588D-02
     BD_month(15,11)       0.649058267764D-01       0.649058267764D-01      -0.248482629738D-01
     BD_month(16,01)      -0.312586038826D+00      -0.312586038826D+00      -0.115952584128D-01
     BD_month(16,02)       0.698831752577D+00       0.698831752577D+00      -0.572374124200D-02
     BD_month(16,03)       0.340175764085D-01       0.340175764085D-01      -0.354651276516D-03
     BD_month(16,04)       0.655991313562D-01       0.655991313562D-01      -0.396754865745D-01
     BD_month(16,05)       0.395641792270D-01       0.395641792270D-01       0.122713187505D-01
     BD_month(16,06)       0.469968433606D-02       0.469968433606D-02      -0.111237661258D-01
     BD_month(16,07)       0.502446312705D+00       0.502446312705D+00      -0.178965250109D-01
     BD_month(16,08)       0.127387996565D+00       0.127387996565D+00       0.224518539106D-02
     BD_month(16,09)       0.127387494536D+00       0.127387494536D+00      -0.790239396191D-03
     BD_month(16,10)       0.116003634138D+00       0.116003634138D+00       0.241966557043D-02
     BD_month(16,11)       0.502483818688D+00       0.502483818688D+00      -0.123897792935D-06
     BD_month(17,01)       0.252477184498D+00       0.252477184498D+00      -0.222289208163D-02
     BD_month(17,02)       0.639618748298D-01       0.639618748298D-01      -0.968744111223D-02
     BD_month(17,03)      -0.161940982296D-01      -0.161940982296D-01       0.963942308234D-02
     BD_month(17,04)       0.127774571370D+00       0.127774571370D+00      -0.796281046995D-02
     BD_month(17,05)       0.502480779524D+00       0.502480779524D+00       0.312097712590D-02
     BD_month(17,06)       0.502474592986D+00       0.502474592986D+00      -0.154938342663D-02
     BD_month(17,07)       0.172565080288D-01       0.172565080288D-01       0.128420041944D-01
     BD_month(17,08)       0.691405183090D-01       0.691405183090D-01       0.847423628303D-02
     BD_month(17,09)       0.932956119028D-01       0.932956119028D-01       0.177498392136D-02
     BD_month(17,10)       0.652363380291D-01       0.652363380291D-01       0.221076403998D-02
     BD_month(17,11)       0.252477235596D+00       0.252477235596D+00      -0.181094034230D-02
     BD_month(18,01)       0.502481401456D+00       0.502481401456D+00      -0.242832861685D-02
     BD_month(18,02)       0.127671549395D+00       0.127671549395D+00      -0.197591137477D-02
     BD_month(18,03)       0.536655755635D-01       0.536655755635D-01      -0.549868244031D-02
     BD_month(18,04)       0.252669639088D+00       0.252669639088D+00      -0.135270678540D-02
     BD_month(18,05)      -0.347845454775D+00      -0.347845454775D+00      -0.720691319501D-01
     BD_month(18,06)      -0.726086716612D+00      -0.726086716612D+00      -0.240122700646D-01
     BD_month(18,07)       0.502295873498D+00       0.502295873498D+00      -0.847995673644D-02
     BD_month(18,08)       0.502480651619D+00       0.502480651619D+00      -0.118916320041D-02
     BD_month(18,09)      -0.108730211371D+00      -0.108730211371D+00      -0.323456156355D-02
     BD_month(18,10)       0.252668966236D+00       0.252668966236D+00      -0.170622909517D-01
     BD_month(18,11)       0.121422132887D+00       0.121422132887D+00      -0.105042969124D-01
     BD_month(19,01)       0.100209366379D+01       0.100209366379D+01      -0.660610707378D-02
     BD_month(19,02)       0.252441521274D+00       0.252441521274D+00      -0.205268275869D-02
     BD_month(19,03)       0.502379182338D+00       0.502379182338D+00      -0.446843153170D-03
     BD_month(19,04)       0.502476769115D+00       0.502476769115D+00      -0.147596585599D-02
     BD_month(19,05)       0.502485207257D+00       0.502485207257D+00      -0.285889115165D-07
     BD_month(19,06)      -0.364908951645D+00      -0.364908951645D+00       0.458552629193D-01
     BD_month(19,07)       0.500323867064D+00       0.500323867064D+00      -0.664142817216D-02
     BD_month(19,08)       0.127500995744D+00       0.127500995744D+00       0.438344344562D-02
     BD_month(19,09)       0.502465518209D+00       0.502465518209D+00      -0.590253671172D-02
     BD_month(19,10)       0.502476819050D+00       0.502476819050D+00      -0.508112387990D-03
     BD_month(19,11)       0.502482386734D+00       0.502482386734D+00      -0.137138118833D-02
